update  time
시,군,구,위도,경도,지점코드 //base.csv와 좌표값이 안 맞음.
부산광역시,연제구,연산제8동,35.1915,129.086,2647072000
부산광역시,연제구,연산제9동,35.1915,129.086,2647073000
부산광역시,수영구,,35.1439,129.1398,2650000000
부산광역시,수영구,남천제1동,35.1439,129.1398,2650066000
부산광역시,수영구,남천제2동,35.1439,129.1398,2650067000
부산광역시,수영구,수영동,35.1897,129.142,2650073000
부산광역시,수영구,망미제1동,35.1915,129.086,2650074000
부산광역시,수영구,망미제2동,35.1897,129.142,2650075000
부산광역시,수영구,광안제1동,35.1439,129.1398,2650076000
부산광역시,수영구,광안제2동,35.1439,129.1398,2650077000
부산광역시,수영구,광안제3동,35.1439,129.1398,2650078000
부산광역시,수영구,광안제4동,35.1439,129.1398,2650079000
부산광역시,수영구,민락동,35.1439,129.1398,2650080000
부산광역시,사상구,,35.1492,128.9718,2653000000
부산광역시,사상구,삼락동,35.195,128.9738,2653058000
부산광역시,사상구,모라제1동,35.195,128.9738,2653059100
부산광역시,사상구,모라제3동,35.195,128.9738,2653059300
부산광역시,사상구,덕포제1동,35.1492,128.9718,2653060000
부산광역시,사상구,덕포제2동,35.195,128.9738,2653061000
부산광역시,사상구,괘법동,35.1492,128.9718,2653062000
부산광역시,사상구,감전동,35.1492,128.9718,2653064500
부산광역시,사상구,주례제1동,35.1474,129.0278,2653065000
부산광역시,사상구,주례제2동,35.1474,129.0278,2653066000
부산광역시,사상구,주례제3동,35.1474,129.0278,2653066100
부산광역시,사상구,학장동,35.1492,128.9718,2653067000
부산광역시,사상구,엄궁동,35.1034,128.9697,2653068000
부산광역시,기장군,,35.2337,129.2003,2671000000
부산광역시,기장군,기장읍,35.2337,129.2003,2671025000
부산광역시,기장군,장안읍,35.3235,129.2609,2671025300
부산광역시,기장군,일광면,35.2777,129.2587,2671031000
부산광역시,기장군,정관면,35.3253,129.2048,2671032000
부산광역시,기장군,철마면,35.2813,129.1464,2671033000
대구광역시,,,35.8685,128.6036,2700000000
대구광역시,중구,,35.8481,128.607,2711000000
대구광역시,중구,삼덕동,35.8481,128.607,2711054500
대구광역시,중구,성내1동,35.8481,128.607,2711056500
대구광역시,중구,성내2동,35.8481,128.607,2711057500
대구광역시,중구,성내3동,35.8481,128.607,2711058500
대구광역시,중구,대신동,35.8481,128.607,2711059500
대구광역시,중구,남산1동,35.8481,128.607,2711064000
대구광역시,중구,남산2동,35.8481,128.607,2711065000
대구광역시,중구,남산3동,35.8481,128.607,2711066000
대구광역시,중구,남산4동,35.8481,128.607,2711067000
대구광역시,중구,대봉1동,35.8481,128.607,2711068000
대구광역시,중구,대봉2동,35.8481,128.607,2711069000
대구광역시,동구,,35.8925,128.6655,2714000000
대구광역시,동구,신암1동,35.894,128.6088,2714051000
대구광역시,동구,신암2동,35.894,128.6088,2714052000
대구광역시,동구,신암3동,35.894,128.6088,2714053000
대구광역시,동구,신암4동,35.894,128.6088,2714054000
대구광역시,동구,신암5동,35.894,128.6088,2714054100
대구광역시,동구,신천1.2동,35.8481,128.607,2714055500
대구광역시,동구,신천3동,35.894,128.6088,2714057000
대구광역시,동구,신천4동,35.8481,128.607,2714058000
