updateTime,2016-03-08
1단계,2단계,3단계,격자 X,격자 Y,경도(초/100),위도(초/100)
경기도,연천군,연천읍,61,138,127.07799722222222,38.10146944444445
경기도,연천군,전곡읍,61,137,127.06543055555555,38.02531666666667
경기도,연천군,군남면,60,138,127.02111111111111,38.08255555555556
경기도,연천군,청산면,61,136,127.0698,37.97913611111111
경기도,연천군,백학면,59,137,126.91940000000001,38.027591666666666
경기도,연천군,미산면,60,137,126.99494166666666,38.04488333333333
경기도,연천군,왕징면,60,137,127.01493333333333,38.05607777777777
경기도,연천군,신서면,62,140,127.10906666666666,38.18015833333333
경기도,연천군,중면,60,139,127.02133055555555,38.13316388888889
경기도,연천군,장남면,58,136,126.88635555555557,37.97904166666667
경기도,가평군,,69,133,127.51177777777778,37.82883055555556
경기도,가평군,가평읍,69,132,127.51868888888889,37.82261666666667
경기도,가평군,설악면,69,129,127.49681944444444,37.673449999999995
경기도,가평군,청평면,67,131,127.42634444444445,37.73768333333334
경기도,가평군,상면,66,132,127.35886388888888,37.80192222222222
경기도,가평군,하면,66,132,127.35539999999999,37.81481944444444
경기도,가평군,조종면,66,132,127.35539999999999,37.81481944444444
경기도,가평군,북면,70,134,127.55239999999999,37.882894444444446
경기도,양평군,,69,125,127.48988611111112,37.48893611111111
경기도,양평군,양평읍,69,125,127.49606666666666,37.484011111111116
경기도,양평군,강상면,69,125,127.48764444444444,37.47439444444445
경기도,양평군,강하면,67,125,127.41278611111112,37.492155555555556
경기도,양평군,양서면,66,126,127.32815277777777,37.54114722222222
경기도,양평군,옥천면,68,126,127.45826666666667,37.51548888888889
경기도,양평군,서종면,66,128,127.35080833333333,37.60378611111111
경기도,양평군,단월면,72,126,127.67509722222222,37.53574166666667
경기도,양평군,청운면,72,127,127.71292222222222,37.55348333333333
경기도,양평군,양동면,73,124,127.757,37.416288888888886
경기도,양평군,지평면,71,125,127.64144444444445,37.47166666666667
경기도,양평군,용문면,70,125,127.59788888888889,37.48390833333333
경기도,양평군,개군면,70,124,127.53895277777778,37.42316388888889
강원도,,,73,134,127.731975,37.882691666666666
강원도,춘천시,,73,134,127.73231111111112,37.87854166666667
강원도,춘천시,신북읍,73,135,127.74836388888889,37.92314722222222
강원도,춘천시,동면,73,134,127.78344444444444,37.90753055555555
강원도,춘천시,동산면,74,131,127.79842222222221,37.74953333333333
강원도,춘천시,신동면,72,132,127.71816666666666,37.81490833333333
강원도,춘천시,남면,70,130,127.60191111111111,37.729394444444445
강원도,춘천시,서면,72,134,127.69504166666667,37.895983333333334
강원도,춘천시,사북면,71,137,127.6429638888889,38.027166666666666
강원도,춘천시,북산면,75,136,127.88816666666668,37.984605555555554
강원도,춘천시,동내면,73,133,127.76330833333333,37.845125
강원도,춘천시,남산면,71,132,127.64830833333335,37.78908333333333
강원도,춘천시,교동,73,134,127.73832222222222,37.87786111111111
강원도,춘천시,조운동,73,134,127.73244166666667,37.876694444444446
강원도,춘천시,약사명동,73,134,127.72691944444445,37.87381388888889
강원도,춘천시,근화동,72,134,127.71447500000001,37.87799722222222
강원도,춘천시,소양동,73,134,127.726575,37.880075
강원도,춘천시,후평1동,73,134,127.75061944444444,37.88225277777778
강원도,춘천시,후평2동,73,134,127.75268611111112,37.87479444444445
강원도,춘천시,후평3동,73,134,127.75599722222222,37.873872222222225
강원도,춘천시,효자1동,73,133,127.72981944444444,37.86943611111111
강원도,춘천시,효자2동,73,133,127.73851111111111,37.86967222222222
강원도,춘천시,효자3동,73,134,127.74357777777777,37.873622222222224
강원도,춘천시,석사동,73,133,127.74446666666667,37.855783333333335
강원도,춘천시,퇴계동,73,133,127.72830833333333,37.86174166666667
강원도,춘천시,강남동,72,133,127.72241944444444,37.86248611111111
강원도,춘천시,신사우동,73,134,127.73012222222222,37.90314444444444
강원도,원주시,,76,122,127.92205555555556,37.339083333333335
강원도,원주시,문막읍,74,121,127.81943333333334,37.30981111111111
강원도,원주시,소초면,78,124,128.0045888888889,37.41514166666666
강원도,원주시,호저면,76,124,127.92790000000001,37.408233333333335
강원도,원주시,지정면,75,122,127.84243333333333,37.359316666666665
강원도,원주시,부론면,73,119,127.75265277777778,37.20478333333334
강원도,원주시,귀래면,76,118,127.88700833333334,37.167183333333334
강원도,원주시,흥업면,76,121,127.92337500000001,37.29977777777778
강원도,원주시,판부면,78,121,128.01410833333333,37.27133055555556
강원도,원주시,신림면,79,120,128.08169722222223,37.22785277777778
강원도,원주시,중앙동,77,122,127.94966388888889,37.349986111111114
강원도,원주시,원인동,77,122,127.949,37.342761111111116
강원도,원주시,개운동,77,122,127.95790833333334,37.337408333333336
강원도,원주시,명륜1동,77,122,127.95551111111111,37.33840555555556
강원도,원주시,명륜2동,77,122,127.94611111111111,37.32878055555556
강원도,원주시,단구동,77,122,127.96253055555556,37.32335277777778
강원도,원주시,일산동,77,122,127.94433055555555,37.346825
강원도,원주시,학성동,77,122,127.94637777777778,37.35068611111111
강원도,원주시,단계동,76,122,127.93669722222222,37.34979166666667
강원도,원주시,우산동,76,123,127.94223055555555,37.368741666666665
강원도,원주시,태장1동,77,122,127.95748888888889,37.35226111111111
강원도,원주시,태장2동,77,123,127.95422222222223,37.37951944444445
강원도,원주시,봉산동,77,122,127.959175,37.34471666666667
강원도,원주시,행구동,77,122,127.98604444444445,37.339688888888894
강원도,원주시,무실동,76,122,127.928775,37.334561111111114
강원도,원주시,반곡관설동,77,122,127.97374166666667,37.31567777777777
강원도,강릉시,,92,131,128.87849722222222,37.74913611111111
강원도,강릉시,주문진읍,91,134,128.8293111111111,37.88979444444444
강원도,강릉시,성산면,92,131,128.83443333333335,37.715922222222225
강원도,강릉시,왕산면,92,130,128.84021944444444,37.66985555555555
강원도,강릉시,구정면,92,131,128.88238611111112,37.71553333333333
강원도,강릉시,강동면,94,131,128.9565111111111,37.7254
강원도,강릉시,옥계면,95,129,129.04025277777777,37.609880555555556
강원도,강릉시,사천면,92,133,128.8510861111111,37.82075833333334
강원도,강릉시,연곡면,92,134,128.83919722222223,37.85743055555556
강원도,강릉시,홍제동,92,131,128.88593055555555,37.74551666666667
강원도,강릉시,중앙동,93,132,128.8973,37.751894444444446
강원도,강릉시,옥천동,93,132,128.90536666666668,37.757327777777775
강원도,강릉시,교1동,92,132,128.88030833333335,37.761694444444444
강원도,강릉시,교2동,93,132,128.90200000000002,37.759930555555556
강원도,강릉시,포남1동,93,132,128.91057777777777,37.76513055555556
강원도,강릉시,포남2동,93,132,128.91566666666668,37.77001944444444
강원도,강릉시,초당동,93,132,128.91823333333332,37.78910277777778
강원도,강릉시,송정동,93,132,128.9298111111111,37.77173055555556
강원도,강릉시,내곡동,92,131,128.88325277777778,37.73619444444444
강원도,강릉시,강남동,93,131,128.905612,37.74421
강원도,강릉시,성덕동,93,132,128.91594444444445,37.760644444444445
강원도,강릉시,경포동,92,132,128.88288888888889,37.78101111111111
강원도,동해시,,97,127,129.11663333333334,37.52193055555556
강원도,동해시,천곡동,97,127,129.11844444444446,37.520075
강원도,동해시,송정동,97,126,129.13093055555555,37.49691111111111
강원도,동해시,북삼동,97,126,129.11116666666666,37.48986388888889
강원도,동해시,부곡동,96,127,129.10719722222223,37.53399722222222
강원도,동해시,동호동,96,127,129.10253055555555,37.54304722222222
강원도,동해시,발한동,96,127,129.1101972222222,37.54563888888889
강원도,동해시,묵호동,97,127,129.1175638888889,37.54985555555555
강원도,동해시,북평동,97,126,129.127375,37.48093333333333
강원도,동해시,망상동,96,127,129.1068111111111,37.555144444444444
강원도,동해시,삼화동,96,126,129.07066666666665,37.48781666666667
강원도,태백시,,95,119,128.98799722222222,37.161227777777775
강원도,태백시,황지동,95,119,128.9939111111111,37.16795277777778
강원도,태백시,황연동,95,119,128.98895277777777,37.17590833333333
강원도,태백시,삼수동,95,119,128.9801527777778,37.177625
강원도,태백시,상장동,95,119,128.99294166666667,37.15051388888889
강원도,태백시,문곡소도동,94,118,128.9626861111111,37.12860555555556
강원도,태백시,장성동,95,117,129.010475,37.09761666666667
강원도,태백시,구문소동,95,117,129.02446666666668,37.097225
강원도,태백시,철암동,96,118,129.04210833333335,37.11439444444444
강원도,속초시,,87,141,128.59416666666667,38.204275
강원도,속초시,영랑동,87,141,128.590475,38.22089444444445
강원도,속초시,동명동,87,141,128.59793055555556,38.20997777777778
강원도,속초시,금호동,87,141,128.59044166666666,38.20418611111111
강원도,속초시,교동,87,141,128.58481944444446,38.19978611111111
강원도,속초시,노학동,87,141,128.57846388888888,38.19430555555555
강원도,속초시,조양동,87,141,128.5932,38.18488055555555
강원도,속초시,청호동,87,141,128.59794166666669,38.19530555555555
강원도,속초시,대포동,87,140,128.55929722222223,38.16299166666666
강원도,삼척시,,98,125,129.16748888888887,37.447086111111105
강원도,삼척시,도계읍,96,120,129.047475,37.23355277777778
강원도,삼척시,원덕읍,101,119,129.33801111111111,37.173561111111106
강원도,삼척시,근덕면,99,124,129.2281111111111,37.37643611111111
강원도,삼척시,하장면,94,123,128.94530833333334,37.34663333333334
강원도,삼척시,노곡면,98,123,129.16644444444444,37.344969444444445
강원도,삼척시,미로면,97,124,129.1147861111111,37.41473333333333
강원도,삼척시,가곡면,98,119,129.20753055555554,37.14691388888889
강원도,삼척시,신기면,96,123,129.0853888888889,37.34686666666667
강원도,삼척시,남양동,98,125,129.17080833333333,37.43973333333333
강원도,삼척시,교동,98,125,129.16693333333333,37.4451
강원도,삼척시,정라동,98,125,129.1868861111111,37.433230555555554
강원도,삼척시,성내동,97,125,129.16524444444445,37.44333333333333
강원도,홍천군,,75,130,127.89084166666667,37.69442222222222
강원도,홍천군,홍천읍,75,130,127.89092222222223,37.691775
강원도,홍천군,화촌면,77,131,127.9691,37.768144444444445
강원도,홍천군,두촌면,78,134,128.0212638888889,37.86591388888889
강원도,홍천군,내촌면,79,132,128.08910833333334,37.81341388888889
강원도,홍천군,서석면,81,130,128.18839722222222,37.710750000000004
강원도,홍천군,동면,76,129,127.93731944444446,37.67528055555555
강원도,홍천군,남면,73,128,127.76981111111111,37.61528333333334
강원도,홍천군,서면,72,129,127.66623333333334,37.68583888888889
강원도,홍천군,북방면,75,130,127.85531944444443,37.70279166666667
강원도,홍천군,내면,84,132,128.391975,37.77101111111111
강원도,횡성군,,77,125,127.98722222222223,37.488958333333336
강원도,횡성군,횡성읍,77,125,127.99481111111112,37.48959444444444
강원도,횡성군,우천면,79,125,128.06465555555556,37.45658055555556
강원도,횡성군,안흥면,80,124,128.15830833333334,37.40969722222222
강원도,횡성군,둔내면,81,126,128.22101111111112,37.509436111111114
강원도,횡성군,갑천면,79,127,128.1124,37.55817222222222
강원도,횡성군,청일면,80,127,128.15259722222223,37.580925
강원도,횡성군,공근면,77,126,127.96393055555556,37.53366666666666
강원도,횡성군,서원면,75,125,127.8527111111111,37.484275000000004
강원도,횡성군,강림면,80,123,128.12763055555556,37.357422222222226
강원도,영월군,,86,119,128.46401944444443,37.180861111111106
강원도,영월군,영월읍,86,119,128.4683638888889,37.18458611111111
강원도,영월군,상동읍,92,118,128.8291972222222,37.12425555555556
강원도,영월군,중동면,89,118,128.68275277777778,37.142430555555556
강원도,영월군,김삿갓면,88,118,128.570112,37.125632
강원도,영월군,북면,85,120,128.4574333333333,37.251644444444445
강원도,영월군,남면,85,119,128.40669722222222,37.18374444444444
강원도,영월군,한반도면,83,120,128.328387,37.236793
강원도,영월군,주천면,82,121,128.27113333333335,37.26942222222222
강원도,영월군,수주면,82,121,128.27084166666668,37.28550555555555
강원도,평창군,,84,123,128.39235277777777,37.367916666666666
강원도,평창군,평창읍,84,123,128.39950833333333,37.36604444444445
강원도,평창군,미탄면,86,122,128.49804444444442,37.33918611111111
강원도,평창군,방림면,84,124,128.3964861111111,37.423630555555555
강원도,평창군,대화면,85,126,128.46031944444442,37.498075
강원도,평창군,봉평면,84,128,128.38177777777778,37.61338888888889
강원도,평창군,용평면,85,128,128.44241944444445,37.60389166666667
강원도,평창군,진부면,87,129,128.55540000000002,37.634575
강원도,평창군,대관령면,89,130,128.70843055555554,37.67092222222222
강원도,정선군,,89,123,128.6630861111111,37.377808333333334
강원도,정선군,정선읍,89,123,128.66393055555557,37.376955555555554
강원도,정선군,고한읍,92,120,128.8455111111111,37.20568888888889
강원도,정선군,사북읍,92,120,128.824075,37.224900000000005
강원도,정선군,신동읍,89,120,128.64436388888888,37.209336111111114
강원도,정선군,남면,90,121,128.742875,37.265966666666664
강원도,정선군,북평면,89,125,128.6726972222222,37.446036111111106
강원도,정선군,임계면,92,126,128.8544,37.49198333333334
강원도,정선군,화암면,91,123,128.7879137,37.3401817
강원도,정선군,여량면,90,125,128.7205522,37.4706856
강원도,철원군,,65,139,127.31573333333333,38.14405555555555
강원도,철원군,철원읍,64,141,127.21488611111111,38.20944444444445
강원도,철원군,김화읍,67,142,127.42361111111111,38.24701388888889
강원도,철원군,갈말읍,65,139,127.31043055555556,38.14495
강원도,철원군,동송읍,64,141,127.21033333333334,38.20447222222222
강원도,철원군,서면,67,140,127.41794166666668,38.161880555555555
강원도,철원군,근남면,68,141,127.47330000000001,38.23420277777778
강원도,철원군,근북면,67,143,127.40872222222222,38.309691666666666
강원도,철원군,근동면,69,143,127.54011111111112,38.30416666666667
강원도,철원군,원동면,73,143,127.75401944444444,38.30458333333333
강원도,철원군,원남면,71,143,127.63561111111112,38.29936111111111
강원도,철원군,임남면,75,143,127.85624166666666,38.291913888888885
강원도,화천군,,72,139,127.71035555555555,38.103408333333334
강원도,화천군,화천읍,72,139,127.70927777777779,38.10156388888889
강원도,화천군,간동면,74,137,127.79217777777778,38.05249444444444
강원도,화천군,하남면,71,138,127.67002222222223,38.05606944444444
강원도,화천군,상서면,71,140,127.65663333333335,38.15508055555556
강원도,화천군,사내면,69,138,127.52554444444445,38.06741388888889
강원도,양구군,,77,139,127.99224444444445,38.10729166666667
강원도,양구군,양구읍,77,139,127.99281944444445,38.1052
강원도,양구군,남면,78,139,128.03668888888888,38.105775
강원도,양구군,동면,78,141,128.04579999999999,38.199675
강원도,양구군,방산면,76,141,127.95172222222223,38.20630555555556
강원도,양구군,해안면,79,143,128.13937777777778,38.28251111111111
강원도,인제군,,80,138,128.1726972222222,38.066972222222226
강원도,인제군,인제읍,80,138,128.1744,38.06758888888889
강원도,인제군,남면,79,136,128.08561111111112,37.96315555555556
강원도,인제군,북면,81,139,128.2064111111111,38.121877777777776
강원도,인제군,기린면,83,136,128.3215,37.95284166666667
강원도,인제군,서화면,81,141,128.21076666666664,38.21566111111111
강원도,인제군,상남면,82,134,128.26222222222222,37.87135555555555
강원도,고성군,,85,145,128.4701638888889,38.37796111111111
강원도,고성군,간성읍,85,145,128.46919722222222,38.375594444444445
강원도,고성군,거진읍,85,146,128.45475277777777,38.43350833333333
강원도,고성군,현내면,84,147,128.42984444444443,38.49164444444445
강원도,고성군,죽왕면,86,144,128.52786666666668,38.32609444444445
강원도,고성군,토성면,87,142,128.5609777777778,38.254475
강원도,고성군,수동면,82,146,128.28490833333333,38.42288611111111
강원도,양양군,,88,138,128.62135555555557,38.072833333333335
강원도,양양군,양양읍,88,138,128.62629722222223,38.077822222222224
강원도,양양군,서면,87,138,128.58765277777778,38.06868333333334
강원도,양양군,손양면,88,138,128.64326666666665,38.05779722222222
강원도,양양군,현북면,89,137,128.72531944444444,38.01626944444445
강원도,양양군,현남면,90,136,128.76160833333333,37.966408333333334
강원도,양양군,강현면,87,140,128.6098,38.147241666666666
충청북도,,,69,107,127.49358611111111,36.6325
충청북도,청주시상당구,,69,106,127.51173055555556,36.58399722222222
충청북도,청주시상당구,낭성면,71,106,127.60618888888888,36.61967222222222
충청북도,청주시상당구,미원면,72,107,127.66055555555556,36.633250000000004
충청북도,청주시상당구,가덕면,70,105,127.55101111111111,36.55072222222222
충청북도,청주시상당구,남일면,69,106,127.51173055555556,36.58399722222222
충청북도,청주시상당구,문의면,69,104,127.49835555555556,36.51483611111111
충청북도,청주시상당구,중앙동,69,107,127.49031944444445,36.636922222222225
충청북도,청주시상당구,성안동,69,107,127.49353055555555,36.62956944444444
충청북도,청주시상당구,탑대성동,69,107,127.49896666666666,36.63028055555556
충청북도,청주시상당구,영운동,69,106,127.50099722222222,36.615141666666666
충청북도,청주시상당구,금천동,69,106,127.50144444444445,36.621608333333334
충청북도,청주시상당구,용담.명암.산성동,69,107,127.50571944444444,36.632225
충청북도,청주시상당구,용암1동,69,106,127.5034111111111,36.60588888888889
충청북도,청주시상당구,용암2동,69,106,127.51016388888888,36.60414166666667
충청북도,청주시서원구,,69,107,127.4832888888889,36.63726111111111
충청북도,청주시서원구,남이면,68,105,127.43584166666668,36.55750555555555
충청북도,청주시서원구,현도면,68,103,127.42624166666667,36.48361388888889
충청북도,청주시서원구,사직1동,69,107,127.4832888888889,36.63726111111111
충청북도,청주시서원구,사직2동,69,106,127.47584166666667,36.628769444444444
충청북도,청주시서원구,사창동,68,107,127.46094444444445,36.63067222222222
충청북도,청주시서원구,모충동,69,106,127.47897777777779,36.624805555555554
충청북도,청주시서원구,산남동,69,106,127.48068611111111,36.60727777777778
충청북도,청주시서원구,분평동,69,106,127.49068611111112,36.605825
충청북도,청주시서원구,수곡1동,69,106,127.48210833333333,36.615375
충청북도,청주시서원구,수곡2동,69,106,127.47419722222223,36.61442777777778
충청북도,청주시서원구,성화.개신.죽림동,68,106,127.45008888888889,36.61416666666667
충청북도,청주시흥덕구,,67,106,127.35941944444444,36.6182
충청북도,청주시흥덕구,오송읍,66,106,127.32672222222222,36.60631388888889
충청북도,청주시흥덕구,강내면,67,106,127.35941944444444,36.6182
충청북도,청주시흥덕구,옥산면,67,107,127.37775277777777,36.66168611111111
충청북도,청주시흥덕구,운천.신봉동,69,107,127.47879722222223,36.64501944444444
충청북도,청주시흥덕구,복대1동,68,107,127.43473055555556,36.63260555555556
충청북도,청주시흥덕구,복대2동,68,106,127.44595555555556,36.62329166666667
충청북도,청주시흥덕구,가경동,68,106,127.43509722222223,36.62593888888889
충청북도,청주시흥덕구,봉명1동,68,107,127.46156666666667,36.63741666666667
충청북도,청주시흥덕구,봉명2.송정동,68,107,127.45995555555555,36.641783333333336
충청북도,청주시흥덕구,강서제1동,68,106,127.42783333333334,36.623777777777775
충청북도,청주시흥덕구,강서제2동,68,107,127.43042222222223,36.65852777777778
충청북도,청주시청원구,,69,107,127.48766388888889,36.644305555555555
충청북도,청주시청원구,내수읍,70,109,127.53777777777778,36.72089444444445
충청북도,청주시청원구,오창읍,68,109,127.45668888888889,36.73943055555556
충청북도,청주시청원구,북이면,70,109,127.5444,36.736583333333336
충청북도,청주시청원구,우암동,69,107,127.48766388888889,36.644305555555555
충청북도,청주시청원구,내덕1동,69,107,127.48485277777777,36.655369444444446
충청북도,청주시청원구,내덕2동,69,107,127.49428888888889,36.654491666666665
충청북도,청주시청원구,율량.사천동,69,107,127.49253055555556,36.66370833333333
충청북도,청주시청원구,오근장동,69,108,127.48330833333334,36.69129722222222
충청북도,충주시,,76,114,127.92814444444446,36.98818055555556
충청북도,충주시,주덕읍,74,114,127.79773333333333,36.972769444444445
충청북도,충주시,살미면,77,113,127.9666,36.9024
충청북도,충주시,수안보면,78,111,127.997,36.84435277777778
충청북도,충주시,대소원면,75,114,127.82012222222222,36.97493333333333
충청북도,충주시,신니면,73,114,127.7387,36.99290277777778
충청북도,충주시,노은면,73,116,127.75634444444445,37.04527222222222
충청북도,충주시,앙성면,73,117,127.75502222222222,37.10476944444444
충청북도,충주시,중앙탑면,75,115,127.85918888888888,37.02611666666667
충청북도,충주시,금가면,76,116,127.92663333333334,37.04017777777778
충청북도,충주시,동량면,77,115,127.96533333333333,37.023380555555555
충청북도,충주시,산척면,77,116,127.96031944444445,37.073675
충청북도,충주시,엄정면,76,117,127.9172638888889,37.08365833333333
충청북도,충주시,소태면,75,117,127.849975,37.10693888888889
충청북도,충주시,성내.충인동,77,114,127.93622222222223,36.970508333333335
충청북도,충주시,교현.안림동,77,114,127.93746666666667,36.97193888888889
충청북도,충주시,교현2동,76,114,127.93129722222223,36.97858055555556
충청북도,충주시,용산동,77,114,127.94096388888889,36.96130277777778
충청북도,충주시,지현동,77,114,127.93481111111112,36.96536666666667
충청북도,충주시,문화동,76,114,127.92762222222223,36.96888888888889
충청북도,충주시,호암.직동,77,114,127.940875,36.95310833333333
충청북도,충주시,달천동,76,114,127.9032888888889,36.94477777777777
충청북도,충주시,봉방동,76,114,127.91845555555555,36.97151111111111
충청북도,충주시,칠금.금릉동,76,114,127.92123333333333,36.979144444444444
충청북도,충주시,연수동,77,114,127.936175,36.983441666666664
충청북도,충주시,목행.용탄동,76,115,127.9191888888889,37.0087
충청북도,제천시,,81,118,128.19315277777778,37.12976944444444
충청북도,제천시,봉양읍,80,118,128.12387777777778,37.129802777777776
충청북도,제천시,금성면,81,116,128.1708222222222,37.05871944444444
충청북도,제천시,청풍면,81,115,128.17037499999998,36.997616666666666
충청북도,제천시,수산면,81,113,128.18323333333333,36.93093888888889
충청북도,제천시,덕산면,81,113,128.16660000000002,36.90915277777778
충청북도,제천시,한수면,79,112,128.0839777777778,36.88223333333333
충청북도,제천시,백운면,78,118,128.02802222222223,37.134966666666664
충청북도,제천시,송학면,82,119,128.26320833333332,37.182094444444445
충청북도,제천시,교동,81,118,128.2176861111111,37.13908333333333
충청북도,제천시,의암동,81,118,128.2151167,37.16210172
충청북도,제천시,인성동,81,118,128.2102254,37.13934885
충청북도,제천시,남현동,81,118,128.2170332,37.13479744
충청북도,제천시,영서동,81,118,128.2017991,37.13283217
충청북도,제천시,용두동,81,118,128.20274444444442,37.139066666666665
충청북도,제천시,신백동,82,118,128.2232542,37.12838305
충청북도,제천시,청전동,81,118,128.2166083333333,37.14615
충청북도,제천시,화산동,81,118,128.21335555555555,37.127877777777776
충청북도,보은군,,73,103,127.73160833333334,36.486533333333334
충청북도,보은군,보은읍,73,103,127.71905277777778,36.480558333333335
충청북도,보은군,속리산면,75,104,127.81248888888888,36.509211111111114
충청북도,보은군,장안면,74,103,127.79089722222221,36.46678888888889
충청북도,보은군,마로면,75,102,127.82264444444444,36.43283333333333
충청북도,보은군,탄부면,74,102,127.79811111111111,36.42774722222222
충청북도,보은군,삼승면,73,101,127.72981111111112,36.392830555555555
충청북도,보은군,수한면,73,103,127.70091111111111,36.47643611111111
충청북도,보은군,회남면,71,102,127.58130833333333,36.44244166666666
충청북도,보은군,회인면,71,104,127.59866666666666,36.49193888888889
충청북도,보은군,내북면,72,105,127.66622222222223,36.57499444444445
충청북도,보은군,산외면,73,105,127.73476388888889,36.54906388888889
충청북도,옥천군,,71,99,127.57363333333333,36.303549999999994
충청북도,옥천군,옥천읍,71,99,127.57708888888888,36.30443333333333
충청북도,옥천군,동이면,71,99,127.62252222222222,36.28086944444444
충청북도,옥천군,안남면,72,101,127.67496666666668,36.35328611111111
충청북도,옥천군,안내면,72,101,127.66407500000001,36.391533333333335
충청북도,옥천군,청성면,74,100,127.76198611111111,36.324736111111115
충청북도,옥천군,청산면,74,100,127.79408611111111,36.34346388888889
충청북도,옥천군,이원면,71,98,127.62162222222221,36.243272222222224
충청북도,옥천군,군서면,70,99,127.529575,36.276719444444446
충청북도,옥천군,군북면,70,100,127.53662222222222,36.32718055555556
충청북도,영동군,,74,97,127.78561111111111,36.17205833333333
충청북도,영동군,영동읍,74,97,127.77811944444444,36.16830833333333
충청북도,영동군,용산면,75,99,127.83165555555556,36.256766666666664
충청북도,영동군,황간면,77,98,127.91268611111111,36.22543888888889
충청북도,영동군,추풍령면,78,98,128.000875,36.21163333333334
충청북도,영동군,매곡면,77,97,127.93433055555556,36.18792222222222
충청북도,영동군,상촌면,77,96,127.91639722222223,36.14588611111111
충청북도,영동군,양강면,74,96,127.75311111111111,36.14947222222222
충청북도,영동군,용화면,74,93,127.76929722222222,36.017830555555555
충청북도,영동군,학산면,73,95,127.68706666666667,36.09643611111111
충청북도,영동군,양산면,72,95,127.67122222222223,36.11929722222222
충청북도,영동군,심천면,73,98,127.72346388888889,36.2352
충청북도,증평군,,71,110,127.58328888888889,36.782180555555556
충청북도,증평군,증평읍,71,110,127.58370833333333,36.782555555555554
충청북도,증평군,도안면,71,110,127.61506388888888,36.81044722222222
충청북도,진천군,,68,111,127.43764444444444,36.85253888888889
충청북도,진천군,진천읍,68,111,127.44341111111112,36.85201666666667
충청북도,진천군,덕산면,69,113,127.51139722222223,36.91090555555555
충청북도,진천군,초평면,70,111,127.52853055555555,36.84304166666667
충청북도,진천군,문백면,68,110,127.43955555555556,36.781441666666666
충청북도,진천군,백곡면,67,112,127.37895277777777,36.88104722222222
충청북도,진천군,이월면,68,113,127.43061111111112,36.922666666666665
충청북도,진천군,광혜원면,68,114,127.43780000000001,36.99051388888889
충청북도,괴산군,,74,111,127.78883055555555,36.81243055555555
충청북도,괴산군,괴산읍,74,111,127.79307777777778,36.80886666666667
충청북도,괴산군,감물면,76,111,127.87710833333333,36.83381111111111
충청북도,괴산군,장연면,77,111,127.95738611111112,36.821313888888895
충청북도,괴산군,연풍면,78,110,128.00283333333334,36.76356388888889
충청북도,괴산군,칠성면,75,110,127.86618888888889,36.78506111111111
충청북도,괴산군,문광면,74,110,127.78719722222222,36.786963888888884
충청북도,괴산군,청천면,73,107,127.7394861111111,36.65753888888889
충청북도,괴산군,청안면,72,110,127.64179722222222,36.76908888888889
충청북도,괴산군,사리면,72,111,127.65085555555557,36.81406666666666
충청북도,괴산군,소수면,73,111,127.74706666666667,36.85285277777778
충청북도,괴산군,불정면,75,112,127.85637777777777,36.86947222222222
충청북도,음성군,,72,113,127.69262222222223,36.93740555555555
충청북도,음성군,음성읍,72,113,127.69277777777778,36.93203611111111
충청북도,음성군,금왕읍,71,114,127.6002861111111,36.989241666666665
충청북도,음성군,소이면,74,113,127.75973055555555,36.920741666666665
충청북도,음성군,원남면,72,112,127.65101111111112,36.87258888888889
충청북도,음성군,맹동면,70,113,127.5649,36.92722222222222
충청북도,음성군,대소면,69,114,127.4854888888889,36.96910833333334
충청북도,음성군,삼성면,69,115,127.49722222222222,37.01548611111111
충청북도,음성군,생극면,71,115,127.60897777777777,37.031705555555554
충청북도,음성군,감곡면,71,117,127.64566666666667,37.10948333333334
충청북도,단양군,,84,115,128.36784166666666,36.98178055555556
충청북도,단양군,단양읍,84,115,128.37035555555556,36.98366388888889
충청북도,단양군,매포읍,83,116,128.30561111111112,37.02945833333333
충청북도,단양군,대강면,84,113,128.35434444444445,36.91941944444444
충청북도,단양군,가곡면,84,115,128.38764444444445,37.025549999999996
충청북도,단양군,영춘면,86,117,128.48959722222222,37.07584444444445
충청북도,단양군,어상천면,84,117,128.36101944444445,37.09943055555556
충청북도,단양군,적성면,83,114,128.29512222222223,36.95785
충청북도,단양군,단성면,83,113,128.32565277777778,36.93425833333333
충청남도,,,68,100,127.42295555555556,36.32387222222223
충청남도,천안시동남구,,63,110,127.15246666666667,36.804125
충청남도,천안시동남구,목천읍,65,110,127.23686388888889,36.782152777777775
충청남도,천안시동남구,풍세면,63,108,127.12082222222222,36.71930555555556
충청남도,천안시동남구,광덕면,62,108,127.11332222222222,36.6958
충청남도,천안시동남구,북면,65,111,127.27535555555555,36.82458333333334
충청남도,천안시동남구,성남면,65,109,127.23901944444445,36.73955
충청남도,천안시동남구,수신면,65,109,127.28306388888889,36.72823888888889
충청남도,천안시동남구,병천면,66,109,127.30473055555555,36.76361388888889
충청남도,천안시동남구,동면,66,110,127.34644444444444,36.77330277777778
충청남도,천안시동남구,중앙동,63,110,127.15469722222223,36.79716666666666
충청남도,천안시동남구,문성동,63,110,127.15425555555557,36.81134722222222
충청남도,천안시동남구,원성1동,63,110,127.165,36.80891666666666
충청남도,천안시동남구,원성2동,63,110,127.162975,36.79856944444444
충청남도,천안시동남구,봉명동,63,110,127.14155277777779,36.80289444444444
