대분류,중분류,소분류,위도,경도,지점코드 //TodayWeather에서는 http routing때문에 /를 사용할수없음.
경기도,성남시분당구,야탑3동,37.4079972,127.1400222,4113564000
경기도,성남시분당구,야탑동,37.4120857,127.1301675,4113562000
경기도,성남시분당구,운중동,37.3920417,127.0803667,4113568000
경기도,성남시분당구,이매1동,37.3967389,127.1292444,4113560000
경기도,성남시분당구,이매2동,37.3967556,127.1239861,4113561000
경기도,성남시분당구,이매동,37.3995792,127.1271778,4113560000
경기도,성남시분당구,정자1동,37.3586583,127.1135861,4113555000
경기도,성남시분당구,정자2동,37.3631361,127.1173111,4113556000
경기도,성남시분당구,정자3동,37.3579639,127.1216333,4113557000
경기도,성남시분당구,정자동,37.36145,127.1115403,4113555000
경기도,성남시분당구,판교동,37.3792472,127.1032000,4113565000
경기도,성남시수정구,,37.4474917,127.1477194,4113100000
경기도,성남시수정구,고등동,37.4222333,127.1036417,4113164000
경기도,성남시수정구,금토동,37.4100536,127.0757019,4113568000
경기도,성남시수정구,단대동,37.4466667,127.1574194,4113159000
경기도,성남시수정구,복정동,37.4627222,127.1292889,4113162000
경기도,성남시수정구,산성동,37.4494722,127.1522528,4113160000
경기도,성남시수정구,수진1동,37.4357222,127.1411111,4113157000
경기도,성남시수정구,수진2동,37.4345833,127.1307528,4113158000
경기도,성남시수정구,수진동,37.4385763,127.1390271,4113157000
경기도,성남시수정구,시흥동,37.4192139,127.1102333,4113165000
경기도,성남시수정구,신촌동,37.4518861,127.1065194,4113163000
경기도,성남시수정구,신흥1동,37.4402389,127.1432750,4113151000
경기도,성남시수정구,신흥2동,37.4458528,127.1478889,4113152000
경기도,성남시수정구,신흥3동,37.4407333,127.1510861,4113153000
경기도,성남시수정구,신흥동,37.4431149,127.1411374,4113155000
경기도,성남시수정구,양지동,37.4521111,127.1631111,4113161000
경기도,성남시수정구,오야동,37.4530218,127.1113597,4113163000
경기도,성남시수정구,위례동,37.4682355,127.1496548,4113160000
경기도,성남시수정구,태평1동,37.4378583,127.1283333,4113154000
경기도,성남시수정구,태평2동,37.4448667,127.1408000,4113155000
경기도,성남시수정구,태평3동,37.4426167,127.1350222,4113156000
경기도,성남시수정구,태평4동,37.4451389,127.1434639,4113156100
경기도,성남시수정구,태평동,37.4408182,127.1259910,4113154000
경기도,성남시중원구,,37.4276694,127.1394194,4113300000
경기도,성남시중원구,금광1동,37.4422361,127.1645333,4113353000
경기도,성남시중원구,금광2동,37.4434722,127.1661333,4113354000
경기도,성남시중원구,금광동,37.4450554,127.1624315,4113353000
경기도,성남시중원구,도촌동,37.4161917,127.1536417,4113367000
경기도,성남시중원구,상대원1동,37.4304556,127.1664194,4113357000
경기도,성남시중원구,상대원2동,37.4361028,127.1604000,4113358000
경기도,성남시중원구,상대원3동,37.4369139,127.1675000,4113359000
경기도,성남시중원구,상대원동,37.4333252,127.1643360,4113357000
경기도,성남시중원구,성남동,37.4290750,127.1335306,4113351000
경기도,성남시중원구,여수동,37.4211450,127.1437442,4113366000
경기도,성남시중원구,은행1동,37.4492472,127.1709972,4113355000
경기도,성남시중원구,은행2동,37.4543000,127.1687889,4113356000
경기도,성남시중원구,은행동,37.4521211,127.1688797,4113356000
경기도,성남시중원구,중앙동,37.4439752,127.1574717,4113352500
경기도,성남시중원구,하대원동,37.4254806,127.1484639,4113366000
경기도,수원시,,37.2635847,127.0287159,4111000000
경기도,수원시권선구,,37.2547333,126.9740750,4111300000
경기도,수원시권선구,곡선동,37.2403861,127.0354222,4111369000
경기도,수원시권선구,구운동,37.2743444,126.9735778,4111365000
경기도,수원시권선구,권선1동,37.2537778,127.0369750,4111367000
경기도,수원시권선구,권선2동,37.2484917,127.0317778,4111368000
경기도,수원시권선구,권선동,37.2576748,127.0245969,4111000000
경기도,수원시권선구,금곡동,37.2727402,126.9521816,4111366000
경기도,수원시권선구,금호동,37.2727295,126.9521900,4111366000
경기도,수원시권선구,서둔동,37.2697250,126.9880972,4111356000
경기도,수원시권선구,세류1동,37.2593583,127.0100556,4111352000
경기도,수원시권선구,세류2동,37.2505167,127.0151306,4111353000
경기도,수원시권선구,세류3동,37.2562194,127.0140333,4111354000
경기도,수원시권선구,세류동,37.2621174,127.0080536,4111352000
경기도,수원시권선구,입북동,37.2904222,126.9617306,4111370000
경기도,수원시권선구,평동,37.2551667,126.9961333,4111355000
경기도,수원시권선구,호매실동,37.2662253,126.9570883,4111366000
경기도,수원시영통구,,37.2563111,127.0486333,4111700000
경기도,수원시영통구,광교1동,37.2902306,127.0476306,4111760000
경기도,수원시영통구,광교2동,37.2922056,127.0701278,4111761000
경기도,수원시영통구,망포동,37.2407749,127.0477763,4111759000
경기도,수원시영통구,매탄1동,37.2676306,127.0425639,4111751000
경기도,수원시영통구,매탄2동,37.2672500,127.0495000,4111752000
경기도,수원시영통구,매탄3동,37.2537694,127.0451528,4111753000
경기도,수원시영통구,매탄4동,37.2622694,127.0507889,4111754000
경기도,수원시영통구,매탄동,37.2704256,127.0403403,4111751000
경기도,수원시영통구,영통1동,37.2634556,127.0826444,4111757000
경기도,수원시영통구,영통2동,37.2440556,127.0584222,4111758000
경기도,수원시영통구,영통동,37.2663468,127.0805454,4111757000
경기도,수원시영통구,원천동,37.2708528,127.0595333,4111755000
경기도,수원시영통구,태장동,37.2364583,127.0569444,4111759000
경기도,수원시장안구,,37.3010111,127.0122222,4111100000
경기도,수원시장안구,송죽동,37.2976667,127.0091750,4111159100
경기도,수원시장안구,연무동,37.2877194,127.0236667,4111160000
경기도,수원시장안구,영화동,37.2903167,127.0161333,4111158000
경기도,수원시장안구,율천동,37.2947694,126.9735778,4111156600
경기도,수원시장안구,정자1동,37.2993861,126.9933750,4111157100
경기도,수원시장안구,정자2동,37.2922861,127.0026222,4111157200
경기도,수원시장안구,정자3동,37.2937778,126.9976639,4111157300
경기도,수원시장안구,정자동,37.3017558,126.9908413,4111157100
경기도,수원시장안구,조원1동,37.2989861,127.0184972,4111159700
경기도,수원시장안구,조원2동,37.3027889,127.0118194,4111159800
경기도,수원시장안구,조원동,37.3019100,127.0165399,4111159700
경기도,수원시장안구,파장동,37.3055833,126.9968861,4111156000
경기도,수원시팔달구,,37.2831028,127.0378333,4111500000
경기도,수원시팔달구,고등동,37.2704806,127.0032194,4111567000
경기도,수원시팔달구,매교동,37.2656778,127.0162750,4111565000
경기도,수원시팔달구,매산동,37.2658889,127.0077778,4111566000
경기도,수원시팔달구,우만1동,37.2825389,127.0314528,4111571000
경기도,수원시팔달구,우만2동,37.2751167,127.0418528,4111572000
경기도,수원시팔달구,우만동,37.2853104,127.0293917,4111571000
경기도,수원시팔달구,인계동,37.2675556,127.0233889,4111573000
경기도,수원시팔달구,지동,37.2792111,127.0305222,4111570000
경기도,수원시팔달구,행궁동,37.2812528,127.0147528,4111574000
경기도,수원시팔달구,화서1동,37.2738500,126.9968861,4111568000
경기도,수원시팔달구,화서2동,37.2805139,126.9963556,4111569000
경기도,수원시팔달구,화서동,37.2767577,126.9947592,4111568000
경기도,시흥시,,37.3773194,126.8050778,4139000000
경기도,시흥시,과림동,37.4340056,126.8349556,4139062100
경기도,시흥시,군자동,37.3370972,126.7871556,4139058100
경기도,시흥시,능곡동,37.3663183,126.8158456,4139064000
경기도,시흥시,대야동,37.4402361,126.7905972,4139051000
경기도,시흥시,매화동,37.4148556,126.8176778,4139055000
경기도,시흥시,목감동,37.3817222,126.8594194,4139057000
경기도,시흥시,신천동,37.4355778,126.7871306,4139052000
경기도,시흥시,신현동,37.4033528,126.7867222,4139053100
경기도,시흥시,연성동,37.3788250,126.8055556,4139063000
경기도,시흥시,월곶동,37.3885833,126.7397944,4139058200
경기도,시흥시,은행동,37.4335028,126.8000778,4139054000
경기도,시흥시,장곡동,37.3795639,126.7833389,4139063100
경기도,시흥시,정왕1동,37.3371833,126.7459778,4139059100
경기도,시흥시,정왕2동,37.3481861,126.7309222,4139059200
경기도,시흥시,정왕3동,37.3549250,126.7283889,4139059300
경기도,시흥시,정왕4동,37.3627556,126.7344528,4139059400
경기도,시흥시,정왕동,37.3401622,126.7439221,4139059100
경기도,시흥시,정왕본동,37.3425000,126.7502444,4139058900
경기도,안산시,,37.3219086,126.8308435,4127000000
경기도,안산시단원구,,37.3167278,126.8144194,4127300000
경기도,안산시단원구,고잔1동,37.3243250,126.8212083,4127352000
경기도,안산시단원구,고잔2동,37.3209306,126.8396972,4127353000
경기도,안산시단원구,고잔동,37.3271604,126.8191064,4127352000
경기도,안산시단원구,대부동,37.2408806,126.5872861,4127361000
경기도,안산시단원구,선부1동,37.3314083,126.8063889,4127358000
경기도,안산시단원구,선부2동,37.3357417,126.8047222,4127359000
경기도,안산시단원구,선부3동,37.3421917,126.8146222,4127360000
경기도,안산시단원구,선부동,37.3341794,126.8043707,4127359000
경기도,안산시단원구,와동,37.3386139,126.8275972,4127351000
경기도,안산시단원구,원곡1동,37.3251000,126.7990417,4127355000
경기도,안산시단원구,원곡2동,37.3287889,126.8038972,4127356000
경기도,안산시단원구,원곡동,37.3279609,126.7971250,4127354000
경기도,안산시단원구,원곡본동,37.3283861,126.7938639,4127354000
경기도,안산시단원구,원시동,37.3144810,126.7885921,4127354000
경기도,안산시단원구,초지동,37.3219722,126.8106667,4127357000
경기도,안산시단원구,호수동,37.3075389,126.8266000,4127353500
경기도,안산시상록구,,37.2985194,126.8468194,4127100000
경기도,안산시상록구,반월동,37.3031889,126.9043306,4127160000
경기도,안산시상록구,본오1동,37.2864083,126.8665861,4127154000
경기도,안산시상록구,본오2동,37.2934583,126.8743306,4127155000
경기도,안산시상록구,본오3동,37.2984917,126.8658417,4127156000
경기도,안산시상록구,본오동,37.2891940,126.8645908,4127154000
경기도,안산시상록구,부곡동,37.3291361,126.8631778,4127157000
경기도,안산시상록구,사1동,37.2942667,126.8530861,4127152000
경기도,안산시상록구,사2동,37.2867806,126.8540750,4127153000
경기도,안산시상록구,사3동,37.2980861,126.8409639,4127153500
경기도,안산시상록구,사동,37.2971068,126.8510560,4127152000
경기도,안산시상록구,성포동,37.3179000,126.8515194,4127159000
경기도,안산시상록구,안산동,37.3589000,126.8754222,4127161000
경기도,안산시상록구,월피동,37.3306972,126.8587556,4127158000
경기도,안산시상록구,이동,37.3027389,126.8627667,4127151500
경기도,안산시상록구,일동,37.3126250,126.8737972,4127151000
경기도,안성시,,37.0051750,127.2818444,4155000000
경기도,안성시,고삼면,37.0798722,127.2654639,4155042000
경기도,안성시,공도읍,36.9958722,127.1738889,4155025000
경기도,안성시,금광면,36.9942917,127.3197528,4155032000
경기도,안성시,대덕면,37.0095528,127.2399750,4155035000
경기도,안성시,미양면,36.9724167,127.2174083,4155034000
경기도,안성시,보개면,37.0202556,127.2930861,4155031000
경기도,안성시,삼죽면,37.0701694,127.3769528,4155041000
경기도,안성시,서운면,36.9402000,127.2613889,4155033000
경기도,안성시,안성1동,37.0028222,127.2763972,4155051000
경기도,안성시,안성2동,36.9977389,127.2721972,4155052000
경기도,안성시,안성3동,37.0113056,127.2598750,4155053000
경기도,안성시,안성동,37.0056793,127.2742538,4155051000
경기도,안성시,양성면,37.0569750,127.1966750,4155036000
경기도,안성시,원곡면,37.0368806,127.1316417,4155038000
경기도,안성시,일죽면,37.0876583,127.4792639,4155039000
경기도,안성시,죽산면,37.0757056,127.4245083,4155040000
경기도,안양시,,37.3943381,126.9568514,4117000000
경기도,안양시동안구,,37.3897000,126.9533556,4117300000
경기도,안양시동안구,갈산동,37.3733389,126.9682417,4117363000
경기도,안양시동안구,관양1동,37.4019472,126.9666222,4117355000
경기도,안양시동안구,관양2동,37.3994750,126.9730639,4117356000
경기도,안양시동안구,관양동,37.4047457,126.9646388,4117355000
경기도,안양시동안구,귀인동,37.3826944,126.9715333,4117357800
경기도,안양시동안구,달안동,37.3932639,126.9522639,4117354600
경기도,안양시동안구,범계동,37.3869472,126.9545889,4117361000
경기도,안양시동안구,부림동,37.3959250,126.9615667,4117356600
경기도,안양시동안구,부흥동,37.3908444,126.9493528,4117354000
경기도,안양시동안구,비산1동,37.3969833,126.9355444,4117351000
경기도,안양시동안구,비산2동,37.3942556,126.9435778,4117352000
경기도,안양시동안구,비산3동,37.4015750,126.9468861,4117353000
경기도,안양시동안구,비산동,37.3998703,126.9333570,4117351000
경기도,안양시동안구,신촌동,37.3791778,126.9584861,4117362000
경기도,안양시동안구,평안동,37.3875917,126.9663444,4117357600
경기도,안양시동안구,평촌동,37.3865833,126.9757750,4117357000
경기도,안양시동안구,호계1동,37.3680833,126.9603417,4117358000
경기도,안양시동안구,호계2동,37.3784056,126.9546639,4117359000
경기도,안양시동안구,호계3동,37.3646722,126.9609222,4117360000
경기도,안양시동안구,호계동,37.3750924,126.9572012,4117359000
경기도,안양시만안구,,37.3837778,126.9345000,4117100000
경기도,안양시만안구,박달1동,37.4008806,126.9111528,4117162100
